http://sports.163.com/19/0112/17/E5BAEN4E00058780.html,约炮|上海申花队,113
http://sports.163.com/19/0112/08/E5ACE2QR00058780.html,中超|权健,6336
http://sports.163.com/19/0109/20/E53T1T5S00058780.html,中超|权健,22800
http://sports.163.com/19/0108/20/E51C2HOQ00058780.html,国安|英冠,620
http://sports.163.com/19/0108/18/E514AEN700058780.html,卡拉斯科|大连一方,25
http://sports.163.com/19/0108/16/E50S77RH00058780.html,传销|律师,1949
http://sports.163.com/19/0107/17/E4UDTPM900058780.html,中国|铁路,670
http://sports.163.com/19/0105/16/E4P6JKCV00058780.html,阿贾克斯|巴西,1078
http://sports.163.com/19/0104/08/E4LND8PD00058780.html,扬尼克·费雷拉·卡拉斯科|法甲,125
http://sports.163.com/19/0104/09/E4LTLQ2R00058780.html,秦升|冬训,6
http://sports.163.com/19/0104/09/E4LSKCPM00058780.html,女足|泰达,29
http://sports.163.com/19/0104/09/E4LR55CO00058780.html,大连一方|舒斯特尔,8
http://sports.163.com/19/0104/08/E4LQAF3800058780.html,舒斯特尔|大连一方,86
http://sports.163.com/19/0104/08/E4LQ3G5300058780.html,女足|中超,205
http://sports.163.com/19/0104/08/E4LNJ7EK00058780.html,约翰·奥比·米克尔|泰达,22
http://sports.163.com/19/0103/13/E4JLSBVL00058780.html,法比奥·卡纳瓦罗|意大利,93
http://sports.163.com/19/0103/09/E4JB9BSE00058780.html,蓝色兰博|恒大队,563
http://sports.163.com/19/0103/08/E4J6RHAO00058780.html,中超|重庆,211
http://sports.163.com/19/0102/14/E4HA42UF00058780.html,犯罪|传销,2765
http://sports.163.com/18/1230/16/E49PCF6100058780.html,埃尔纳内斯|中国,93
http://sports.163.com/18/1229/19/E47GCUL100058780.html,高雷雷|缅甸,695
http://sports.163.com/18/1229/17/E479JMIR00058780.html,吴毅臻|上海申花队,75
http://sports.163.com/18/1229/16/E476BMTR00058780.html,上海申花队|安东尼奥·弗洛雷斯,27
http://sports.163.com/18/1229/16/E47678FA00058780.html,安东尼奥·弗洛雷斯|上海话,161
http://sports.163.com/18/1228/06/E43IMLJJ00058780.html,黄博文|李学鹏,6348
http://sports.163.com/18/1228/07/E43LFBMJ00058780.html,国安|青训,21
http://sports.163.com/18/1227/11/E41F0I8L00058780.html,葡超|葡甲,628
http://sports.163.com/18/1226/14/E3V7EH2F00058780.html,中超|权健,34925
http://sports.163.com/18/1226/09/E3UMH9EG00058780.html,王永珀|神药,2139
http://sports.163.com/18/1226/08/E3UKP61800058780.html,中超|权健,5728
http://sports.163.com/18/1226/08/E3UJVN7F00058780.html,中超|权健,7750
http://sports.163.com/18/1226/22/E404QVFG00058780.html,央视|人民日报,493
http://sports.163.com/18/1226/21/E3VVORI900058780.html,周洋|丁香园,520
http://sports.163.com/18/1226/12/E3UVS6JK00058780.html,丁香|周洋,8414
http://sports.163.com/18/1226/11/E3URT3D700058780.html,中超|束昱辉,1885
http://sports.163.com/18/1226/08/E3UI3JOJ00058780.html,中超|权健,3289
http://sports.163.com/18/1225/19/E3T703LL00058780.html,上海申花队|安东尼奥·弗洛雷斯,70
http://sports.163.com/18/1225/18/E3T1MBGU00058780.html,安东尼奥·弗洛雷斯|上海申花队,991
http://sports.163.com/18/1225/14/E3SJT8G800058780.html,郑智|伊拉克,12791
http://sports.163.com/18/1225/21/E3TCSK7200058780.html,上港|苏宁队,279
http://sports.163.com/18/1225/16/E3ST4VS400058780.html,李霄鹏|鲁能,220
http://sports.163.com/18/1225/15/E3SPJUA300058780.html,酸梅汤|周洋,6290
http://sports.163.com/18/1225/14/E3SKBTL700058780.html,中超|曼联,1233
http://sports.163.com/18/1225/10/E3S7ER7O00058780.html,韩鹏|北京人和,5
http://sports.163.com/18/1225/10/E3S76R8I00058780.html,中超|青训,474
http://sports.163.com/18/1225/08/E3S1983O00058780.html,郭艾伦|赵本山,1729
http://sports.163.com/18/1224/18/E3QG118A00058780.html,上港|上海申花队,3614
http://sports.163.com/18/1224/18/E3QHPSD700058780.html,大长腿|中超,415
http://sports.163.com/18/1223/15/E3NJ161I00058780.html,杨幂|朱骏,4777
http://sports.163.com/18/1223/09/E3MTPNDV00058780.html,卡瓦尼|恒大队,223
http://sports.163.com/18/1223/08/E3MTEKE500058780.html,中超|泰达,1
http://sports.163.com/18/1223/07/E3MOIQ6I00058780.html,足球|中超,1373
http://sports.163.com/18/1222/19/E3LDL2GV00058780.html,李金羽|大婚,4684
http://sports.163.com/18/1222/10/E3KGM3KU00058780.html,埃尔克森|中国足协,854
http://sports.163.com/18/1222/09/E3KDV5T800058780.html,卡瓦尼|法比奥·卡纳瓦罗,3123
http://sports.163.com/18/1222/09/E3KDKUMC00058780.html,放假|黄博文,170
http://sports.163.com/18/1222/09/E3KC9SLK00058780.html,文身|亚历山大·帕托,3323
http://sports.163.com/18/1222/21/E3LL8AC300058780.html,上海德比|恒大队,4050
http://sports.163.com/18/1222/18/E3LA8PC300058780.html,加布里埃尔·瓦尔加|娇妻,526
http://sports.163.com/18/1222/16/E3L68J8J00058780.html,李玮峰|张修维,286
http://sports.163.com/18/1222/16/E3L61LQO00058780.html,中超|足球,315
http://sports.163.com/18/1222/16/E3L5P53900058780.html,崔康熙|束昱辉,72
http://sports.163.com/18/1222/13/E3KQB0CR00058780.html,苍井空|裸泳,19702
http://sports.163.com/18/1222/12/E3KNQ31800058780.html,阿森纳|中超,35
http://sports.163.com/18/1222/12/E3KN06U100058780.html,恒大队|裁员,875
http://sports.163.com/18/1222/11/E3KKEHPR00058780.html,恒大队|中甲,2664
http://sports.163.com/18/1222/11/E3KK0G8S00058780.html,阎嵩|绿城队,636
http://sports.163.com/18/1221/17/E3INBNUU00058780.html,帕托|前女友,545
http://sports.163.com/18/1221/15/E3IFAIEP00058780.html,东方时空|央视,712
http://sports.163.com/18/1221/07/E3HKN3U300058780.html,中超|恒大,1414
http://sports.163.com/18/1221/21/E3J4VIB000058780.html,恒大队|中国,4417
http://sports.163.com/18/1221/19/E3ISUVGD00058780.html,足协|税务,167
http://sports.163.com/18/1221/19/E3ISPSKO00058780.html,中超|中甲,97
http://sports.163.com/18/1221/18/E3IOJ6JU00058780.html,女足|足球队,68
http://sports.163.com/18/1220/22/E3GL5ES900058780.html,上海申花队|让位,361
http://sports.163.com/18/1220/19/E3G8RSDG00058780.html,签字费|中国足协,183
http://sports.163.com/18/1220/16/E3G1821K00058780.html,加布里埃尔·瓦尔加|G.派利,9261
http://sports.163.com/18/1220/16/E3G0URVA00058780.html,武磊|曼联,731
http://sports.163.com/18/1220/16/E3FUPRQO00058780.html,调解费|青训,3220
http://sports.163.com/18/1220/00/E3EA5QJ400058780.html,恒大队|国足,3530
http://sports.163.com/18/1220/19/E3G9RQ4300058780.html,潘多拉|中超,8009
http://sports.163.com/18/1220/15/E3FSOV3O00058780.html,武磊|曼联,1370
http://sports.163.com/18/1219/18/E3DJFNEG00058780.html,武磊|曼联,4355
http://sports.163.com/18/1219/17/E3DHRLPC00058780.html,鲁能|翘臀,1894
http://sports.163.com/18/1219/07/E3CG2SIP00058780.html,中超|曼联,2791
http://sports.163.com/18/1219/07/E3CFEGIT00058780.html,帕托|沙滩,1297
http://sports.163.com/18/1219/19/E3DOGG5P00058780.html,保利尼奥|恒大队,82
http://sports.163.com/18/1219/16/E3DD7ROP00058780.html,亚足联|中超,184
http://sports.163.com/18/1219/08/E3CJDUBC00058780.html,上海申花队|上港,464
http://sports.163.com/18/1219/07/E3CGCMUL00058780.html,中超|泰达,92
http://sports.163.com/18/1218/08/E3A12O0C00058780.html,国安|耐克,852
http://sports.163.com/18/1218/07/E39RPJCR00058780.html,李铁|李金羽,3232
http://sports.163.com/18/1217/10/E37J5KF500058780.html,中超|泰达,10
http://sports.163.com/18/1217/07/E37976PB00058780.html,那英|酗酒,3058
http://sports.163.com/18/1217/11/E37OCO3P00058780.html,j罗|中超,0
http://sports.163.com/18/1217/10/E37KTTM600058780.html,中超|权健,26
http://sports.163.com/18/1217/10/E37KI6PB00058780.html,维拉斯·博阿斯|武磊,85
http://sports.163.com/18/1217/10/E37KCCTN00058780.html,中超|申花,181
http://sports.163.com/18/1217/10/E37K7O1100058780.html,吴金贵|上海申花队,62
http://sports.163.com/18/1217/08/E37E09SK00058780.html,中超|权健,87
http://sports.163.com/18/1217/07/E37AJQIU00058780.html,阿兰|足球,172
http://sports.163.com/18/1217/07/E37AFFLJ00058780.html,中超|恒大,6278
http://sports.163.com/18/1217/07/E37A58AP00058780.html,上港|恒大队,835
http://sports.163.com/18/1217/07/E379VSCE00058780.html,中超|恒大,196
http://sports.163.com/18/1216/21/E36981AB00058780.html,莫德斯特|法庭,55
http://sports.163.com/18/1216/20/E365PTU600058780.html,许家印|恒大,6125
http://sports.163.com/18/1216/17/E35RF6CI00058780.html,许家印|捐款,16405
http://sports.163.com/18/1216/15/E35KBEBA00058780.html,恒大队|j马,1475
http://sports.163.com/18/1216/15/E35JQM7500058780.html,国安|沙特,816
http://sports.163.com/18/1216/08/E34QU5EP00058780.html,亚历山大·帕托|天津权健队,34
http://sports.163.com/18/1215/19/E33FIVP000058780.html,毛剑卿|d&g,3380
http://sports.163.com/18/1215/19/E33E8MHC00058780.html,国足|夏奥,744
http://sports.163.com/18/1214/10/E2VRI01U00058780.html,中超|高拉特,600
http://sports.163.com/18/1214/08/E2VLQ8UK00058780.html,蓝色兰博|阿兰,3072
http://sports.163.com/18/1214/07/E2VJEVGV00058780.html,中超|权健,99
http://sports.163.com/18/1214/07/E2VJMAO800058780.html,中超|泰达,13
http://sports.163.com/18/1213/11/E2TFOKKI00058780.html,毛剑卿|离婚,4044
http://sports.163.com/18/1213/09/E2T7EGUD00058780.html,限额|足协,199
http://sports.163.com/18/1212/17/E2RFIQT500058780.html,限额|中超俱乐部,4155
http://sports.163.com/18/1212/10/E2QPUQJQ00058780.html,中超|权健,824
http://sports.163.com/18/1212/09/E2QKGT0200058780.html,莫德斯特|国际足联联合会杯,1135
http://sports.163.com/18/1212/10/E2QPQM2V00058780.html,中超|大连,762
http://sports.163.com/18/1211/17/E2OTNPSA00058780.html,吴毅臻|申鑫,424
http://sports.163.com/18/1211/17/E2OTHVTH00058780.html,亚泰|李帅,159
http://sports.163.com/18/1211/21/E2PCVVEQ00058780.html,军训|足球,183
http://sports.163.com/18/1206/22/E2CHQAD300058780.html,苟仲文|绿地集团,12
http://sports.163.com/18/1206/20/E2CBEP1L00058780.html,恒大队|卡帅,2108
http://sports.163.com/18/1206/17/E2C2KLVP00058780.html,中国足球|苟仲文,1577
http://sports.163.com/18/1205/20/E29Q4MNN00058780.html,奥斯卡多斯桑托斯|巴甲,819
http://sports.163.com/18/1203/16/E247OGB900058780.html,扬尼克·费雷拉·卡拉斯科|晋鹏翔,667
http://sports.163.com/18/1203/16/E2478FLP00058780.html,郭全博|国安,609
http://sports.163.com/18/1203/16/E247EIUQ00058780.html,崔康熙|全北,3146
http://sports.163.com/18/1202/07/E20MFI9O00058780.html,中田英寿|日本足球,10596
http://sports.163.com/18/1201/12/E1ULRFS300058780.html,迭戈·塔尔德利·马丁斯|李霄鹏,2893
http://sports.163.com/18/1201/11/E1UH3QB300058780.html,大连一方|求婚,317
http://sports.163.com/18/1129/00/E1O66UEK00058780.html,中国足协|张吉龙,812
http://sports.163.com/18/1128/21/E1NSG00600058780.html,中国足协|中超,2003
http://sports.163.com/18/1128/08/E1MH9HPM00058780.html,中国足球|足球,197
http://sports.163.com/18/1128/08/E1MGV5OV00058780.html,军训|上海申花队,797
http://sports.163.com/18/1128/08/E1MEAHKH00058780.html,法比奥·卡纳瓦罗|恒大队,1967
http://sports.163.com/18/1127/21/E1LB7LOG00058780.html,上海申花队|上港,4434
http://sports.163.com/18/1127/10/E1K5DKC100058780.html,寂静岭|雾霾,2641
http://sports.163.com/18/1127/09/E1K2LQK500058780.html,天津权健队|家底,48
http://sports.163.com/18/1127/09/E1JV9TRE00058780.html,中超联赛|国足,768
http://sports.163.com/18/1127/08/E1JS99QE00058780.html,国足|马德兴,1620
http://sports.163.com/18/1126/21/E1IN89QS00058780.html,巴甲|恒大队,922
http://sports.163.com/18/1126/20/E1IJ427400058780.html,军训|空军,173
http://sports.163.com/18/1126/15/E1I3H79C00058780.html,法比奥·卡纳瓦罗|意大利,9452
http://sports.163.com/18/1126/15/E1I320FI00058780.html,中国足协|中超,4691
http://sports.163.com/18/1126/09/E1HE8UU100058780.html,中国足球|中超,168
http://sports.163.com/18/1126/08/E1HAFC7400058780.html,足协|国足,1221
http://sports.163.com/18/1126/08/E1HA8VOK00058780.html,范志毅|苟仲文,3782
http://sports.163.com/18/1126/08/E1H9TPGC00058780.html,国足|中国足球,2540
http://sports.163.com/18/1126/08/E1H9JDA800058780.html,于大宝|李磊,1692
http://sports.163.com/18/1125/20/E1G16RBS00058780.html,国安|雷纳托·奥古斯托,341
http://sports.163.com/18/1125/19/E1FU9RSQ00058780.html,拉斐尔·贝尼特斯|卡帅,2347
http://sports.163.com/18/1124/09/E1CAJM5N00058780.html,富力|辞职,251
http://sports.163.com/18/1124/09/E1CAD2DO00058780.html,中性化|苏宁,2992
http://sports.163.com/18/1123/07/E19G658O00058780.html,恒大队|卡帅,6179
http://sports.163.com/18/1123/17/E1AHI8S300058780.html,武磊|佩卢西托,997
http://sports.163.com/18/1123/17/E1AH8GQ900058780.html,富力|国脚,958
http://sports.163.com/18/1123/10/E19R8J6N00058780.html,埃尔克森|李帅,315
http://sports.163.com/18/1123/10/E19QGJF000058780.html,中性化|天津权健,415
http://sports.163.com/18/1123/10/E19P45M600058780.html,big4|中超,544
http://sports.163.com/18/1123/09/E19OK4FT00058780.html,武磊|中超,556
http://sports.163.com/18/1123/07/E19F96LN00058780.html,耿晓峰|鲁能,1103
http://sports.163.com/18/1122/15/E17OPGSI00058780.html,军训|国青,1550
http://sports.163.com/18/1122/10/E178THLB00058780.html,施蒂利克|施蒂利,166
http://sports.163.com/18/1122/08/E173752Q00058780.html,武磊|上海,1725
http://sports.163.com/18/1122/07/E16UGJ0600058780.html,国安|雷纳托·奥古斯托,3012
http://sports.163.com/18/1122/07/E16T68S100058780.html,C罗|梅西,733
http://sports.163.com/18/1122/13/E17K2D1Q00058780.html,中国足协|足协,502
http://sports.163.com/18/1122/09/E175FQ9I00058780.html,足球|足协,1283
http://sports.163.com/18/1122/08/E1722AF700058780.html,足协|足球,485
