简爱（英文全本）,"
        
  
  [英] 夏洛蒂·勃朗特 / 世界图书出版公司 / 2003-11 / 18.00元

      ",8.5
焚舟纪,"
        
  
  [英] 安吉拉·卡特 / 严韵 / 南京大学出版社 / 2012-3-29 / 100.00元

      ",8.5
莉莉和章鱼,"
        
  
  [美] 史蒂文·罗利 / 祝文亭 / 江苏凤凰文艺出版社 / 2017-7-5 / 42.00

      ",7.2
我在伊朗长大,"
        
  
  玛赞·莎塔碧 / 马爱农、左涛 / 生活·读书·新知三联书店 / 2010-1 / 39.00元

      ",9.4
一个海难幸存者的故事,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 陶玉平 / 南海出版公司 / 2017-6 / 35.00元

      ",8.1
漫长的中场休息,"
        
  
  [美] 本·方登 / 张晓意 / 南海出版公司 / 2016-11-1 / 45.00元

      ",8.1
惶然录,"
        
  
  [葡萄牙]费尔南多·佩索阿 / 韩少功 译 / 上海文艺出版社 / 1995年5月第一版 / 35.00元

      ",9.0
悲惨世界（上中下）,"
        
  
  [法] 雨果 / 李丹、方于 / 人民文学出版社 / 1992-6 / 66.00元

      ",8.9
螺旋之谜,"
        
  
  [西班牙] 圣地亚哥·帕哈雷斯 / 叶淑吟 / 理想国 | 广西师范大学出版社 / 2017-6-1 / 46.00

      ",8.0
我的孤独是一座花园:阿多尼斯诗选,"
        
  
  [叙利亚] 阿多尼斯 / 薛庆国 / 译林出版社 / 2009-3 / 28.00

      ",8.6
世上最美的溺水者,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 陶玉平 / 南海出版公司 / 2015-11-1 / 35.00元

      ",8.8
香水:一个谋杀犯的故事,"
        
  
  [德] 帕·聚斯金德 / 李清华 / 上海译文出版社 / 2005-5 / 20.00元

      ",8.5
德米安:埃米尔·辛克莱的彷徨少年时,"
        
  
  [德] 赫尔曼·黑塞 / 丁君君、谢莹莹 / 上海人民出版社 / 2009-3 / 25.00元

      ",9.0
夜色人生,"
        
  
  [美] 丹尼斯·勒翰 / 尤传莉 / 江苏凤凰文艺出版社 / 2016-10-15 / 49.90元

      ",8.3
冰与火之歌:（1-5卷：权力的游戏、列王的纷争、冰雨的风暴、群鸦的盛宴、魔龙的狂,"
        
  
  [美]乔治·R.R.马丁 / 谭光磊、屈畅、胡绍晏 / 重庆出版社 / 2013-10-1 / 330.00元

      ",9.5
项塔兰,"
        
  
  [澳] 格里高利·大卫·罗伯兹 / 黄中宪 / 华文出版社 / 2009-4 / 58.00

      ",9.0
雪人,"
        
  
  [挪威] 尤·奈斯博 / 林立仁 / 湖南文艺出版社 / 2016-4 / 39.00元

      ",8.1
尤利西斯,"
        
  
  [爱尔兰] 詹姆斯·乔伊斯 / 萧乾、文洁若 / 译林出版社 / 2005-8 / 58.00元

      ",8.4
教父,"
        
  
  [美]马里奥·普佐 / 周汉林 / 译林出版社 / 1997-8 / 23.30元

      ",9.0
使女的故事,"
        
  
  [加拿大] 玛格丽特·阿特伍德 / 陈小慰 / 上海译文出版社 / 2017-12 / 49.00元

      ",8.3
夜莺与玫瑰,"
        
  
  [英] 王尔德 著、查尔斯·罗宾逊 绘 / 林徽因 / 辽宁教育出版社 / 2011-9 / 34.00元

      ",8.5
如果在冬夜，一个旅人,"
        
  
  [意大利] 伊塔洛·卡尔维诺 / 萧天佑 / 译林出版社 / 2007-6 / 25.00元

      ",8.7
没有人给他写信的上校,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 陶玉平 / 南海出版公司 / 2013-5 / 19.50元

      ",8.5
24个比利,"
        
  
  [美] 丹尼尔·凯斯 / 邢世阳 / 湖岸出版/外语教学与研究出版社 / 2015-6-30 / 39.00元

      ",8.1
洛丽塔,"
        
  
  [美] 弗拉基米尔·纳博科夫 / 主万 / 上海译文出版社 / 2005-12 / 27.00元

      ",7.7
面纱,"
        
  
  [英] W.萨默塞特·毛姆 / 阮景林 / 重庆出版社 / 2012-5 / 32.00元

      ",8.7
午夜之子,"
        
  
  [英] 萨曼·鲁西迪 / 刘凯芳 / 北京燕山出版社 / 2015-9 / 56.00元

      ",8.5
罪与罚,"
        
  
  [俄] 陀思妥耶夫斯基 / 朱海观、王汶 / 人民文学出版社 / 2003-8 / 22.00元

      ",8.8
追忆似水年华Ⅰ:在斯万家那边,"
        
  
  [法] M·普鲁斯特 / 李恒基、徐继曾 / 译林出版社 / 1989-6 / 5.80元

      ",8.7
卡尔维诺文集（第三卷）:我们的祖先,"
        
  
  [意大利] 卡尔维诺 / 吴正仪 / 译林出版社 / 2001-9 / 21.00元

      ",9.3
小于一,"
        
  
  [美] 约瑟夫·布罗茨基 / 黄灿然 / 浙江文艺出版社 / 2014-10 / 45.00

      ",8.9
人鼠之间,"
        
  
  [美] 约翰·斯坦贝克（John Steinbeck） / 李天奇 / 上海文艺出版社 / 2016-1-1 / 29.00元

      ",9.1
冰与火之歌（卷一）:权力的游戏,"
        
  
  [美] 乔治·R. R. 马丁 / 谭光磊、屈畅 / 重庆出版社 / 2005-5 / 68.00元

      ",9.3
夜航西飞,"
        
  
  [英] 柏瑞尔·马卡姆 / 陶立夏 / 人民文学出版社 / 2010-12 / 29.00元

      ",8.8
战争与和平（全四册）,"
        
  
  [俄] 列夫·托尔斯泰 / 刘辽逸 / 人民文学出版社 / 1997-12 / 59.00元

      ",8.7
在路上,"
        
  
  [美] 杰克·凯鲁亚克 / 王永年 / 上海译文出版社 / 2006-10 / 28.00元

      ",7.8
呼啸山庄,"
        
  
  （英）勃朗特、张玲、张扬 / 张扬、张玲 / 人民文学出版社 / 1999-01-01 / 27.30元

      ",8.4
哈扎尔辞典（阳本）:一部十万个词语的辞典小说,"
        
  
  (塞尔维亚)米洛拉德·帕维奇 / 南山、戴骢、石枕川 / 上海译文出版社 / 2013-1-1 / 45.00元

      ",8.8
安吉拉·卡特的精怪故事集,"
        
  
  [英] 安吉拉·卡特 / 郑冉然 / 南京大学出版社 / 2011-9 / 48.00元

      ",8.0
多莱尔的希腊神话书,"
        
  
  [美] 英格丽·多莱尔、[美] 爱德加·帕林·多莱尔 / 熊裕 / 全本书店|江苏教育出版社 / 2016-6-1 / 88

      ",9.1
七杀简史,"
        
  
  [牙买加] 马龙·詹姆斯 / 姚向辉 / 江苏凤凰文艺出版社 / 2017-4 / 128.00元

      ",7.6
我亲爱的甜橙树,"
        
  
  (巴西)若泽?毛罗?德瓦斯康塞洛斯 / 蔚玲 / 天天出版社 / 2010-6 / 19.90元

      ",9.1
奥克诺斯,"
        
  
  [西班牙] 路易斯·塞尔努达 / 汪天艾 / 人民文学出版社 / 2015-1 / 29.00元

      ",9.1
生活在别处,"
        
  
  [捷克] 米兰·昆德拉 / 袁筱一 / 上海译文出版社 / 2004-5 / 25.00元

      ",8.4
小径分岔的花园,"
        
  
  [阿根廷] 博尔赫斯 / 王永年 / 上海译文出版社 / 2015-7 / 23.00

      ",8.9
所有我们看不见的光,"
        
  
  [美] 安东尼·多尔 / 高环宇 / 中信出版社 / 2015-8 / 42.00元

      ",8.9
长夜漫漫路迢迢,"
        
  
  [美] 尤金·奥尼尔 / 乔志高 / 猫头鹰文化·四川文艺出版社 / 2017-5 / 35.00元

      ",8.6
爱德华·巴纳德的堕落:毛姆短篇小说全集1,"
        
  
  [英] 毛姆 / 陈以侃 / 理想国 | 广西师范大学出版社 / 2016-10-1 / 56.00元

      ",9.0
时间旅行者的妻子,"
        
  
  [美] 奥德丽·尼芬格 / 夏金、安璘 / 人民文学出版社 / 2007-4 / 29.90元

      ",8.1
棕色的世界,"
        
  
  [英] 格林·狄龙 著绘 / 来兹 / 世界图书出版公司北京公司 / 2017-1 / CNY 128.00

      ",8.6
到灯塔去,"
        
  
  (英)弗吉尼亚·伍尔夫 / 瞿世镜 / 上海译文出版社 / 2009-1-1 / 22.00

      ",8.6
逃离,"
        
  
  艾丽丝·门罗 / 李文俊 / 北京十月文艺出版社 / 2009年7月 / 28.00元

      ",8.1
麦田里的守望者,"
        
  
  [美国] J. D. 塞林格 / 施咸荣 / 译林出版社 / 1997-2 / 7.80元

      ",7.9
沙丘,"
        
  
  [美] 弗兰克·赫伯特 / 潘振华 / 江苏凤凰文艺出版社 / 2017-2-1 / 68.00元

      ",7.8
唯有孤独恒常如新:伊丽莎白·毕肖普诗选,"
        
  
  (美) 伊丽莎白·毕肖普 / 包慧怡 / 湖南文艺出版社 / 2015-3 / 39.00

      ",8.1
布鲁克林有棵树,"
        
  
  贝蒂·史密斯（Betty Smith) / 方柏林 / 译林出版社 / 2009-7 / 28.00元

      ",8.7
所谓好玩的事，我再也不做了,"
        
  
  [美] 大卫·福斯特·华莱士 / 林晓筱 / 湖南文艺出版社 / 2017-1 / 52.00元

      ",7.7
小说药丸,"
        
  
  [英] 埃拉·伯绍德、[英] 苏珊·埃尔德金 / 汪芃 / 上海人民出版社 / 2016-10 / 59.00元

      ",8.0
意大利人,"
        
  
  (意)巴尔齐尼(Barzini,L.) / 刘万钧译 / 三联书店 / 1986

      ",8.6
达·芬奇密码,"
        
  
  [美] 丹·布朗 / 朱振武、吴晟、周元晓 / 上海人民出版社 / 2004-2 / 28.00元

      ",8.2
地下铁道,"
        
  
  [美] 科尔森·怀特黑德 / 康慨 / 世纪文景/上海人民出版社 / 2017-3 / 39.80

      ",7.4
现实与欲望:塞尔努达流亡前诗全集（1924—1938）,"
        
  
  [西班牙] 路易斯·塞尔努达 / 汪天艾 / 四川文艺出版社 / 2016-1 / 58.00

      ",9.0
自由,"
        
  
  [美] 乔纳森·弗兰岑 / 缪梅 / 南海出版公司 / 2012-5 / 49.50元

      ",8.4
遥远的星辰,"
        
  
  [智利] 罗贝托·波拉尼奥 / 张慧玲 / 上海人民出版社 / 2016-1 / 32.00元

      ",8.4
被淹没和被拯救的,"
        
  
  [意] 普里莫·莱维 / 杨晨光 / 三辉图书/上海三联书店 / 2013-3 / 32.00元

      ",9.2
质数的孤独,"
        
  
  [意] 保罗·乔尔达诺 / 文铮 / 上海译文出版社 / 2011-3 / 26.00元

      ",8.0
博尔赫斯谈话录,"
        
  
  [阿] 豪尔赫·路易斯·博尔赫斯 著、[美] 威利斯·巴恩斯通 编 / 西川 / 广西师范大学出版社 / 2014-11 / 49.00元

      ",8.8
都柏林人,"
        
  
  [爱尔兰] 詹姆斯·乔伊斯 / 王逢振 / 上海译文出版社 / 2010-9 / 26.00元

      ",8.6
致D:情史,"
        
  
  [法] 安德烈·高兹 / 袁筱一 / 南京大学出版社 / 2010-5 / 20.00元

      ",8.5
刺猬的优雅,"
        
  
  [法] 妙莉叶·芭贝里 / 史妍、刘阳 / 南京大学出版社 / 2010-02 / 25.00元

      ",8.1
失物之书,"
        
  
  [爱尔兰] 约翰·康诺利 / 安之 / 人民文学出版社 / 2009-4 / 29.90

      ",8.5
时间的针脚,"
        
  
  [西] 玛丽亚·杜埃尼亚斯 / 罗秀 / 南海出版公司 / 2012-3 / 39.50元

      ",8.4
老人与海,"
        
  
  海明威 / 吴劳 / 上海译文出版社 / 1999-10 / 8.20元

      ",8.3
时光列车,"
        
  
  [美] 帕蒂·史密斯 / 非尔 / 理想国 | 广西师范大学出版社 / 2017-1 / 58.00

      ",8.3
自深深处,"
        
  
  [英国] 奥斯卡·王尔德 / 朱纯深 / 译林出版社 / 2008-4 / 28.00元

      ",8.6
不朽,"
        
  
  米兰·昆德拉 / 王振孙、郑克鲁 / 上海译文出版社 / 2003-06 / 24.00

      ",8.6
欢愉,"
        
  
  [美] 莉莉·金 / 马韧 / 博集天卷/湖南文艺出版社 / 2017-2-1 / 38.00元

      ",7.8
地球上最后的夜晚,"
        
  
  [智利] 罗贝托·波拉尼奥 / 赵德明 / 上海人民出版社 / 2013-4-1 / 45.00元

      ",8.3
万物生光辉,"
        
  
  [英] 吉米·哈利 / 余国芳、谢瑶玲 / 中国城市出版社 / 2012-3 / 32.80元

      ",9.4
万火归一,"
        
  
  [阿根廷] 胡里奥·科塔萨尔 / 范晔 / 人民文学出版社 / 2009-6 / 22.00

      ",8.7
智惠子抄:我不能接受，你将要远去,"
        
  
  [日] 高村光太郎 / 安素 / 中信出版集团/楚尘文化 / 2017-6-15 / 45.00

      ",8.6
出埃及记,"
        
  
  （美）里昂·尤里斯 / 高卫民 / 中国青年出版社 / 2008-10 / 50.00元

      ",8.7
红与黑,"
        
  
  斯丹达尔 / 张冠尧 / 译林出版社 / 1993-7-1 / 20.00元

      ",8.2
被禁锢的头脑,"
        
  
  (波兰)切斯瓦夫·米沃什 / 乌兰、易丽君 / 广西师范大学出版社 / 2013-3 / 35.00元

      ",8.8
荒原狼,"
        
  
  [德]赫尔曼·黑塞 / 赵登荣、倪诚恩 / 上海译文出版社 / 2008-7 / 13.00

      ",9.0
大师和玛格丽特,"
        
  
  [俄] 布尔加科夫 / 钱诚 / 人民文学出版社 / 2004-06 / 21.00元

      ",9.0
群山回唱,"
        
  
  [美] 卡勒德·胡赛尼 / 康慨 / 上海人民出版社 / 2013-8 / 36.00元

      ",8.4
伊斯坦布尔:一座城市的记忆,"
        
  
  [土耳其] 奥尔罕·帕慕克 / 何佩桦 / 上海人民出版社 / 2007-3 / 36.00元

      ",8.4
飞鸟集,"
        
  
  [印] 罗宾德拉纳德·泰戈尔 / 徐翰林 / 哈尔滨出版社 / 2004-6 / 16.80元

      ",8.9
请以你的名字呼唤我,"
        
  
  安德烈·艾席蒙 / 权景 / 中国友谊出版公司 / 2012-8 / 29.80元

      ",8.6
夜莺,"
        
  
  [美] 克里斯汀·汉娜 / 黄瑶 / 四川人民出版社 / 2016-11 / 38.00元

      ",8.6
蝇王,"
        
  
  [英] 威廉·戈尔丁 / 龚志成 / 上海译文出版社 / 2006-8 / 13.00元

      ",8.3
盲目的向日葵,"
        
  
  [西班牙] 阿尔贝托·门德斯 / 林叶青 / 百花文艺出版社 / 2017-5 / 39.50元

      ",8.6
纳尔齐斯与歌尔德蒙,"
        
  
  [德]赫尔曼·黑塞 / 杨武能 / 上海译文出版社 / 2007-7 / 23.00

      ",9.2
约翰·克利斯朵夫,"
        
  
  （法）罗曼·罗兰 / 傅雷 / 人民文学出版社 / 1957-1-1 / 74.00元

      ",8.7
没有悲伤的城市,"
        
  
  （加）阿诺什·艾拉尼、Irani Anosh / 李馨萌 / 陕西师范大学 / 2009年9月 / 25.00元

      ",7.2
逃亡:布尔加科夫剧作集,"
        
  
  [苏联] 布尔加科夫 / 周湘鲁、陈世雄 / 浙江文艺出版社 / 2017-2 / 58.00元

      ",8.8
明镜之书,"
        
  
  [罗] 尤金·欧·切洛维茨 / 张畅、袁子奇 / 中信出版社 / 2017-7 / 42.80元

      ",7.6
给青年诗人的信,"
        
  
  [奥] 莱内·马利亚·里尔克 / 冯至 / 上海译文出版社 / 2005-10 / 15.00元

      ",9.1
巴黎评论·作家访谈Ⅰ:第一卷,"
        
  
  《巴黎评论》编辑部 / 黄昱宁 等 / 人民文学出版社 / 2012-2 / 38.00元

      ",9.0
喧哗与骚动,"
        
  
  (美)威廉﹒福克纳 / 李文俊 / 上海译文出版社 / 2004-08 / 25.00

      ",8.8
宇宙奇趣全集,"
        
  
  伊塔洛·卡尔维诺 / 张密、杜颖、翟恒 / 译林出版社 / 2011-4 / 28.00元

      ",8.7
没有个性的人,"
        
  
  (奥地利)罗伯特·穆齐尔 / 张荣昌 / 作家出版社 / 2001-1 / 60.00元

      ",8.9
渴望风流:寻找光荣的深处,"
        
  
  [美] 欧文·斯通 / 刘绯、褚律元 / 长江文艺出版社 / 2017-1 / 58.00元

      ",8.5
烛烬,"
        
  
  [匈] 马洛伊·山多尔 / 余泽民 / 译林出版社 / 2015-11 / 35.00

      ",8.6
火星救援,"
        
  
  [美] 安迪·威尔 / 陈灼 / 译林出版社 / 2015-10-1 / 38.00

      ",8.9
白痴,"
        
  
  [俄]陀思妥耶夫斯基 / 荣如德 / 上海译文出版社 / 2006-8 / 20.00元

      ",8.9
时间之间:现代版《冬天的故事》,"
        
  
  [英] 珍妮特·温特森 / 于是 / 未读·北京联合出版公司 / 2016-4 / 49.80元

      ",8.3
梦中的欢快葬礼和十二个异乡故事,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 罗秀 / 南海出版公司 / 2015-5-1 / 35.00元

      ",8.7
他们说，我是幸运的:一个关于重生的故事,"
        
  
  [美] 艾丽斯·西伯德 / 杨懿晶 / 未读·文艺家·北京联合出版公司 / 2016-8-1 / 42

      ",8.1
麦琪的礼物:欧·亨利短篇小说经典,"
        
  
  [美] 欧·亨利 / 张经浩 / 上海社会科学院出版社 / 2003-7 / 25.00元

      ",8.6
芒果街上的小屋,"
        
  
  [美国] 桑德拉·希斯内罗丝 / 潘帕 / 译林出版社 / 2006-6 / 24.50元

      ",7.8
绿山墙的安妮,"
        
  
  [加] 露西·莫德·蒙哥玛利 / 马爱农 / 浙江文艺出版社 / 2003-01 / 15.00元

      ",9.1
二十首情诗和一首绝望的歌,"
        
  
  [智利] 巴勃罗·聂鲁达 / 陈黎、张芬龄 / 南海出版公司 / 2014-6 / 39.50元

      ",8.3
变形记:卡夫卡小说,"
        
  
  [奥] 卡夫卡 / 叶廷芳、赵登荣 / 浙江文艺出版社 / 2003-4 / 16.00元

      ",8.4
过去的痛:梅·萨藤独居日记,"
        
  
  [美] 梅·萨藤 / 马永波 / 广西师范大学出版社·理想国 / 2016-5 / 57.00元

      ",8.1
真的不用读完一本书,"
        
  
  (英)亨利·希金斯 / 林步升 / 重庆大学出版社/楚尘文化 / 2012-9 / 35.00元

      ",6.7
直到那一天,"
        
  
  [法] 米歇尔·普西 / 梁若瑜 / 湖南文艺出版社 / 2016-12 / 39.00元

      ",7.1
动物庄园:动物庄园,"
        
  
  乔治?奥威尔 (George Orwell) / 隗静秋 / 上海三联书店 / 2009-6-1 / 16.00元

      ",9.3
万物既伟大又渺小,"
        
  
  [英] 吉米·哈利（James Herriot） / 林滢、林慰君 / 中国城市出版社 / 2010-05 / 32.80

      ",9.0
呼吸课,"
        
  
  [美] 安·泰勒 / 卢肖慧 / 百花文艺出版社 / 2017-3 / 45.00元

      ",7.6
肠子,"
        
  
  [美] 恰克·帕拉尼克 / 景翔 / 吉林出版集团有限责任公司 / 2011-1 / 35.00元

      ",8.3
天鹅绒监狱,"
        
  
  [匈牙利] 米克洛什·哈拉兹蒂 / 戴潍娜 / 中央编译出版社 / 2015-10-1 / 38.00元

      ",8.3
天使望故乡,"
        
  
  [美] 托马斯·沃尔夫 / 王建开、陈庆勋 / 上海译文出版社 / 2009-8 / 35.00元

      ",8.6
地下室手记,"
        
  
  [俄]陀思妥耶夫斯基 / 臧仲伦 / 漓江出版社 / 2012-5-1 / 15.00元

      ",9.1
波丽娜,"
        
  
  [法] 巴斯蒂安·维韦斯 / 张鑫佳 / 北京联合出版公司·后浪出版公司 / 2016-7 / 99.80元

      ",8.9
浮士德,"
        
  
  歌德 / 绿原 / 人民文学出版社 / 2003-01 / 18.00

      ",8.6
魔戒,"
        
  
  [英] J.R.R.托尔金 / 邓嘉宛、石中歌、杜蕴慈 / 上海人民出版社 / 2013-9 / 169.00元

      ",9.5
爱与黑暗的故事,"
        
  
  (以色列)阿摩司·奥兹 / 钟志清 / 译林出版社 / 2007-8 / 35.00元

      ",8.7
奥丽芙·基特里奇,"
        
  
  (美)伊丽莎白·斯特劳特 / 张芸 / 南海出版公司 / 2011-9-1 / 29.50元

      ",9.0
万物的签名,"
        
  
  [美]伊丽莎白·吉尔伯特（Elizabeth Gilbert） / 何佩桦 / 中信出版社 / 2015-2 / 42.00元

      ",8.7
只是孩子,"
        
  
  [美] 帕蒂?史密斯 / 刘奕 / 广西师范大学出版社 / 2012-10 / 39.00元

      ",8.8
哈利·波特与魔法石,"
        
  
  [英] J. K. 罗琳 / 苏农 / 人民文学出版社 / 2000-9 / 19.50元

      ",9.0
橘子不是唯一的水果,"
        
  
  [英] 珍妮特·温特森 / 于是 / 新星出版社 / 2010-7 / 25.00元

      ",7.6
象棋的故事,"
        
  
  [奥] 斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2007-7 / 23.00元

      ",9.0
日瓦戈医生,"
        
  
  〔苏〕鲍里斯·帕斯捷尔纳克 / 蓝英年、张秉衡 / 人民文学出版社 / 2006-1-1 / 28

      ",8.6
米格尔街,"
        
  
  V.S.奈保尔 (V.S.Naipaul) / 张琪 / 南海出版公司 / 2013-7 / CNY 28.00

      ",8.5
博尔赫斯诗选,"
        
  
  （阿根廷）博尔赫斯 / 陈东飚、陈子弘等 / 河北教育出版社 / 2003-1 / 19.0

      ",8.9
死缓,"
        
  
  [法] 路易-费迪南·塞利纳 / 金龙格 / 漓江出版社 / 2016-1 / 60.00元

      ",8.6
屠夫十字镇,"
        
  
  [美] 约翰·威廉斯 / 李广荣 / 世纪文景/上海人民出版社 / 2016-7 / 49.00元

      ",8.4
大教堂,"
        
  
  [美] 雷蒙德·卡佛 / 肖铁 / 译林出版社 / 2009-1 / 25.00

      ",8.5
河流之声,"
        
  
  [西班牙] 乔莫·卡夫雷 / 张雯媛 / 理想国 | 广西师范大学出版社 / 2017-1-1 / 88.00元

      ",8.7
维罗妮卡决定去死,"
        
  
  [巴西] 保罗·柯艾略 / 闵雪飞 / 南海出版公司 / 2010-8 / 22.00元

      ",8.2
纯真博物馆,"
        
  
  [土耳其] 奥尔罕·帕慕克 / 陈竹冰 / 上海人民出版社 / 2010-1 / 36.00元

      ",8.0
精神病患,"
        
  
  [美] 威廉·彼得·布拉蒂 / 姚向辉 / 北京时代华文书局 / 2016-5-16 / 56.00元

      ",8.0
毛姆读书随笔,"
        
  
  毛姆 / 刘文荣 / 上海三联书店 / 1999-12 / 20.00

      ",8.6
双城记,"
        
  
  查尔斯?狄更斯 / 石永礼 / 人民文学出版社 / 1996-08 / 14.10

      ",8.3
玻璃球游戏,"
        
  
  [德]赫尔曼·黑塞 / 张佩芬 / 上海译文出版社 / 2007-07-01 / 31.00元

      ",9.0
我的名字叫红,"
        
  
  [土耳其] 奥尔罕·帕慕克 / 沈志兴 / 上海人民出版社 / 2006-8 / 29.00元

      ",7.9
加缪全集（小说卷）,"
        
  
  加缪 / 柳鸣九 等 / 上海译文出版社 / 2010年1月 / 53.00元

      ",9.3
爱在黎明破晓前&爱在日落黄昏时,"
        
  
  理查德·林克莱特、金·克里桑 / 米粒 / 中信出版社 / 2014-9 / 28.00元

      ",8.8
金蔷薇,"
        
  
  [俄]康·帕乌斯托夫斯基 / 戴骢 / 上海译文出版社 / 2007-3 / 15.00

      ",9.0
相约星期二,"
        
  
  [美] 米奇·阿尔博姆 / 吴洪 / 上海译文出版社 / 2007-7 / 19.00元

      ",8.4
虚构集,"
        
  
  [阿根廷]豪·路·博尔赫斯 / 王永年 / 浙江文艺出版社 / 2008-2 / 20.00元

      ",9.2
恶童日记:恶童三部曲1,"
        
  
  [匈牙利] 雅歌塔·克里斯多夫 / 简伊玲 / 上海人民出版社 / 2009-1 / 22.00

      ",8.6
寻欢作乐,"
        
  
  [英] 威廉·萨默塞特·毛姆 / 叶尊 / 译林出版社 / 2013-2 / 29.80元

      ",8.4
万物既聪慧又奇妙,"
        
  
  [英] 吉米·哈利 / 戴国光、种衍伦 / 中国城市出版社 / 2010-7 / 32.80元

      ",9.2
迷宫中的将军,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 王永年 / 南海出版公司 / 2014-11 / 39.50元

      ",8.7
先知,"
        
  
  卡里·纪伯伦 / 林志豪 / 天津教育出版社 / 2007-8 / 26.00元

      ",9.1
茶花女,"
        
  
  小仲马 / 王振孙 / 外国文学出版社 / 1997-3 / 9.00元

      ",8.2
意外的旅客,"
        
  
  [美] 安·泰勒 / 陈嘉瑜 / 百花文艺出版社 / 2017-6-30 / 49.50元

      ",8.1
不存在的骑士,"
        
  
  [意] 伊塔洛·卡尔维诺 / 吴正仪 / 译林出版社 / 2012-4 / 22.00元

      ",8.8
加缪手记:第一卷,"
        
  
  [法] 阿尔贝·加缪 / 黄馨慧 / 浙江大学出版社·启真馆 / 2016-7 / 35.00元

      ",9.1
摩天楼,"
        
  
  [英] J.G.巴拉德 / 陈醉、顾君、王卉 / 上海人民出版社 / 2017-6 / 45.00元

      ",7.8
一日谈,"
        
  
  [巴西]法比奥·穆恩(Fábio Moon)、加布里埃尔·巴(Gabriel Bá) / 王怡婧 / 北京联合出版公司·后浪出版公司 / 2016-8 / 128.00元

      ",9.1
夏洛克是我的名字:现代版《威尼斯商人》,"
        
  
  [英] 霍华德·雅各布森 / 齐彦婧 / 未读·文艺家·北京联合出版公司 / 2017-6-23 / 49.80

      ",7.7
萤火虫小巷,"
        
  
  [美]克莉丝汀·汉娜 / 康学慧 / 百花洲文艺出版社 / 2015-11-1 / 36.00元

      ",8.2
流动的盛宴,"
        
  
  [美] 海明威 / 汤永宽 / 上海译文出版社 / 2009-1 / 28.00

      ",8.2
达芬奇幽灵,"
        
  
  [美] 托比·莱斯特（Toby Lester） / 金玲 / 中信出版集团 / 楚尘文化 / 2017-3-10 / 48.00元

      ",8.3
坐在你身边看云,"
        
  
  [葡] 费尔南多·佩索阿 / 程一身 / 人民文学出版社 / 2017-8 / 68.00元

      ",8.9
奇风岁月,"
        
  
  [美国] 罗伯特·麦卡蒙 / 陈宗琛 / 译林出版社 / 2011-5 / 36.00元

      ",8.8
克罗诺皮奥与法玛的故事,"
        
  
  [阿根廷] 胡里奥·科塔萨尔 / 范晔 / 南京大学出版社 / 2012-11 / 25.00元

      ",8.8
思家小馆的晚餐,"
        
  
  [美] 安·泰勒 / 刘韶方 / 百花文艺出版社 / 2016-10 / 39.50

      ",7.7
乌克兰拖拉机简史,"
        
  
  [英] 玛琳娜·柳薇卡 / 邵文实 / 吉林出版集团 / 2011-12 / 32.00元

      ",7.6
巴黎圣母院,"
        
  
  [法]雨果 / 陈敬容 / 人民文学出版社 / 1982-6 / 22.50元

      ",8.3
荒原:艾略特文集·诗歌,"
        
  
  (英)T·S·艾略特 / 汤永宽、裘小龙 / 上海译文出版社 / 2012-7-1 / 45.00

      ",8.9
鼠疫:插图修订本,"
        
  
  [法] 阿尔贝·加缪 / 顾方济、徐志仁 / 译林出版社 / 2003-05 / 20.00元

      ",8.5
恶之花,"
        
  
  [法] 夏尔·波德莱尔 / 郭宏安 / 广西师范大学出版社 / 2002-10 / 19.80元

      ",8.6
铁皮鼓,"
        
  
  [德] 格拉斯 / 胡其鼎 / 上海译文出版社 / 2006-8 / 20.00元

      ",8.6
无根之木,"
        
  
  [美] 娜奥米·诺维克 / 雒城 / 天地出版社 / 2017-5 / 38.00

      ",7.7
万物刹那又永恒,"
        
  
  [英] 吉米·哈利 / 种衍伦 / 中国城市出版社 / 2011-1 / 28.80元

      ",9.1
我是个年轻人我心情不太好,"
        
  
  (挪威)阿澜·卢 / 宁蒙 / 浙江文艺出版社 / 2013-1-1 / 28.80元

      ",7.5
羊脂球,"
        
  
  （法）莫泊桑 / 柳鸣九 / 北京燕山出版社 / 2007-6 / 13.50元

      ",8.1
摆渡人,"
        
  
  [英]克莱儿·麦克福尔 / 付强 / 百花洲文艺出版社 / 2015-6-1 / 36.00

      ",6.2
赴宴之前:毛姆小说精选集,"
        
  
  [英] 毛姆 / 罗长利 / 北京联合出版公司 / 2017-6-20 / 38.80

      ",8.8
倒悬的地平线,"
        
  
  [法] 马克·李维 / 余轶 / 湖南文艺出版社 / 2017-7 / 42.00元

      ",7.7
儿童法案,"
        
  
  [英] 伊恩·麦克尤恩 / 郭国良 / 上海译文出版社 / 2017-3 / 39

      ",7.9
突然，响起一阵敲门声,"
        
  
  [以色列] 埃特加·凯雷特 / 楼武挺 / 上海文艺出版社 / 2013-10-25 / 25.00

      ",8.3
